id,date,title,clean_text,corpus_source,sentiment_score,readability_index
508,2009-11-18T00:00:00Z,Protection of Elderly People (Unsolicited Mail) Bill,Title: Protection of Elderly People (Unsolicited Mail) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,18.96
523,2009-11-18T00:00:00Z,Rentcharges (Notification) Bill,Title: Rentcharges (Notification) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.37
461,2009-11-18T00:00:00Z,Short Selling and Bank Accounts Bill,Title: Short Selling and Bank Accounts Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.64
503,2009-11-13T00:00:00Z,Care Homes (Domestic Pets) Bill,Title: Care Homes (Domestic Pets) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,14.99
368,2009-11-13T00:00:00Z,Cohabitation Bill [HL],Title: Cohabitation Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.68
394,2009-11-13T00:00:00Z,Community Amateur Sports Clubs (Support) Bill [HL],Title: Community Amateur Sports Clubs (Support) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.9,17
465,2009-11-13T00:00:00Z,Constitutional Renewal Bill [HL],Title: Constitutional Renewal Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.7,18.58
404,2009-11-13T00:00:00Z,Co-operative and Community Benefit Societies and Credit Unions Bill,Title: Co-operative and Community Benefit Societies and Credit Unions Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,3.05,20.13
424,2009-11-13T00:00:00Z,Damages (Asbestos-Related Conditions) Bill,Title: Damages (Asbestos-Related Conditions) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,19.41
366,2009-11-13T00:00:00Z,Equal Pay and Flexible Working Bill [HL],Title: Equal Pay and Flexible Working Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,15.69
449,2009-11-13T00:00:00Z,Postal Services Bill [HL],Title: Postal Services Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
443,2009-11-13T00:00:00Z,Sports Grounds Safety Authority Bill [HL],Title: Sports Grounds Safety Authority Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.1,16.03
395,2009-11-12T00:00:00Z,"Borders, Citizenship and Immigration Act 2009","Title: Borders, Citizenship and Immigration Act 2009 | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,0.8,18.11
504,2009-11-12T00:00:00Z,Government of Cornwall Bill,Title: Government of Cornwall Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,16.22
527,2009-11-12T00:00:00Z,Local Planning Authorities (Protection of Local Services) Bill,Title: Local Planning Authorities (Protection of Local Services) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.85,19.15
530,2009-11-12T00:00:00Z,Mobile Network Roaming Capabilities Bill,Title: Mobile Network Roaming Capabilities Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,18.68
528,2009-11-12T00:00:00Z,Queen's Diamond Jubilee Bill,Title: Queen's Diamond Jubilee Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
526,2009-11-11T00:00:00Z,Installation of Letter Box Guards (Protection from Dogs) Bill,Title: Installation of Letter Box Guards (Protection from Dogs) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,16.4
374,2009-11-09T00:00:00Z,Companies’ Remuneration Reports Bill [HL],Title: Companies’ Remuneration Reports Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.68
427,2009-11-09T00:00:00Z,Crown Employment (Nationality) Bill,Title: Crown Employment (Nationality) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.58
422,2009-11-09T00:00:00Z,Employers’ Liability Insurance Bureau Bill,Title: Employers’ Liability Insurance Bureau Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,20.15
441,2009-11-09T00:00:00Z,Home Repossession (Protection) Bill,Title: Home Repossession (Protection) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.79
430,2009-11-09T00:00:00Z,Human Rights Act 1998 (Meaning Of Public Authority) Bill,Title: Human Rights Act 1998 (Meaning Of Public Authority) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,16.4
429,2009-11-09T00:00:00Z,Illegally Logged Timber (Prohibition Of Sale) Bill,Title: Illegally Logged Timber (Prohibition Of Sale) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.7,17.65
425,2009-11-09T00:00:00Z,Land Use (Gardens Protection Etc) Bill,Title: Land Use (Gardens Protection Etc) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.42
428,2009-11-09T00:00:00Z,Torture (Damages) (No. 2) Bill,Title: Torture (Damages) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.95,12.61
510,2009-11-03T00:00:00Z,Media Owners (Residency Requirement) Bill,Title: Media Owners (Residency Requirement) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.41
475,2009-11-03T00:00:00Z,Prevention of Excessive Charges Bill,Title: Prevention of Excessive Charges Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.25,17.2
457,2009-11-03T00:00:00Z,Theft from Shops (Use of Penalty Notices for Disorder) Bill,Title: Theft from Shops (Use of Penalty Notices for Disorder) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-1.2,16.2
418,2009-10-29T00:00:00Z,Forces Widows Pensions (Equality of Treatment) Bill,Title: Forces Widows Pensions (Equality of Treatment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.35,17.65
490,2009-10-29T00:00:00Z,Fuel Poverty (No.2) Bill,Title: Fuel Poverty (No.2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,15.73
407,2009-10-29T00:00:00Z,Leaseholders Rights Bill,Title: Leaseholders Rights Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
507,2009-10-29T00:00:00Z,Personal Responsibility Bill,Title: Personal Responsibility Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.21
402,2009-10-29T00:00:00Z,Small Business Rate Relief (Automatic Payment) Bill,Title: Small Business Rate Relief (Automatic Payment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,17
417,2009-10-29T00:00:00Z,Special Educational Needs and Disability (Support) Bill,Title: Special Educational Needs and Disability (Support) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.1,19.62
505,2009-10-28T00:00:00Z,Criminal Injuries Compensation Scheme (Review) Bill,Title: Criminal Injuries Compensation Scheme (Review) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.05,18.8
440,2009-10-28T00:00:00Z,Protection of Garden Land (Development Control) Bill,Title: Protection of Garden Land (Development Control) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.2,17.65
501,2009-10-27T00:00:00Z,Appropriation (No. 2) Act 2009,Title: Appropriation (No. 2) Act 2009 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,13.34
448,2009-10-26T00:00:00Z,Airport Expansion (Parliamentary Approval) Bill,Title: Airport Expansion (Parliamentary Approval) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,20.15
399,2009-10-26T00:00:00Z,Fuel Poverty Bill,Title: Fuel Poverty Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,16.84
489,2009-10-26T00:00:00Z,Road Signs (Tourist Destinations and Facilities) Bill,Title: Road Signs (Tourist Destinations and Facilities) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.65
403,2009-10-26T00:00:00Z,Royal Marriages and Succession to the Crown (Prevention of Discrimination) Bill,Title: Royal Marriages and Succession to the Crown (Prevention of Discrimination) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,18.74
438,2009-10-26T00:00:00Z,Safety Of Medicines (Evaluation) Bill,Title: Safety Of Medicines (Evaluation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,18.68
476,2009-10-26T00:00:00Z,Sale of Mobile Homes (Interview) Bill,Title: Sale of Mobile Homes (Interview) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.33
481,2009-10-26T00:00:00Z,School Bus (Safety) Bill,Title: School Bus (Safety) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,14.65
519,2009-10-23T00:00:00Z,Cervical Cancer (Minimum Age for Screening) Bill,Title: Cervical Cancer (Minimum Age for Screening) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,17
488,2009-10-23T00:00:00Z,Citizens' Convention (Accountability and Ethics) Bill,Title: Citizens' Convention (Accountability and Ethics) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.4,20.19
511,2009-10-23T00:00:00Z,Common Land and Repeal of Inclosure Acts Bill,Title: Common Land and Repeal of Inclosure Acts Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.42
472,2009-10-23T00:00:00Z,Insolvency (Provision of Information to Employment Agencies) Bill,Title: Insolvency (Provision of Information to Employment Agencies) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,20.39
496,2009-10-23T00:00:00Z,Local Employment Bill,Title: Local Employment Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
487,2009-10-23T00:00:00Z,Maximum Wage Bill,Title: Maximum Wage Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16
509,2009-10-23T00:00:00Z,Parliament (Disclosure of Information) Bill,Title: Parliament (Disclosure of Information) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,18.68
502,2009-10-23T00:00:00Z,Parliamentary Commissions of Inquiry Bill,Title: Parliamentary Commissions of Inquiry Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.41
517,2009-10-23T00:00:00Z,Parliamentary Elections (Recall and Primaries) Bill,Title: Parliamentary Elections (Recall and Primaries) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.5
516,2009-10-23T00:00:00Z,Public Transport (Reward Scheme and Concessionary Fares) Bill,Title: Public Transport (Reward Scheme and Concessionary Fares) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.45,17.28
409,2009-10-20T00:00:00Z,Children in Care (Custody) Bill,Title: Children in Care (Custody) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,15.73
483,2009-10-20T00:00:00Z,Commission for the Compact Bill,Title: Commission for the Compact Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,15.73
477,2009-10-20T00:00:00Z,Developing Country Debt (Restriction of Recovery) Bill,Title: Developing Country Debt (Restriction of Recovery) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.45,18.31
367,2009-10-20T00:00:00Z,Disabled Persons (Independent Living) Bill [HL],Title: Disabled Persons (Independent Living) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,18.11
462,2009-10-20T00:00:00Z,Pension Credit and Personal Expense Allowance (Duty of Consultation and Review) Bill,Title: Pension Credit and Personal Expense Allowance (Duty of Consultation and Review) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,19.03
